date,tournament,round,surface,match,wrank,lrank,prob_winner,odds_winner,odds_loser,pin_winner,pin_loser,edge,confidence,decision,reason,stake,result,leak_flag,invalidated,data_cutoff,bankroll_before,profit,bankroll_after
2024-01-14,Australian Open,1st Round,Hard,Sinner J. vs Van De Zandschulp B.,4,59.0,0.9503,1.06,10.0,1.06,13.9,0.0,0.901,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Kotov P. vs Rinderknech A.,65,94.0,0.7039,1.62,2.3,1.69,2.3,0.0,0.408,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Cerundolo F. vs Sweeny D.,21,257.0,0.689,1.36,3.2,1.4,3.21,0.0,0.378,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Rublev A. vs Seyboth Wild T.,5,77.0,0.9502,1.03,17.0,1.03,25.21,0.0,0.9,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Marozsan F. vs Cilic M.,67,,0.4335,1.73,2.1,1.76,2.19,0.0,0.133,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,O Connell C. vs Garin C.,68,86.0,0.4605,1.44,2.75,1.43,3.08,0.0,0.079,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Tiafoe F. vs Coric B.,17,40.0,0.5576,1.53,2.5,1.56,2.6,0.0,0.115,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Djokovic N. vs Prizmic D.,1,187.0,0.9879,1.01,34.0,1.02,31.46,0.0,0.976,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Galan D.E. vs Kubler J.,87,113.0,0.3597,2.5,1.53,2.49,1.61,0.0,0.281,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Halys Q. vs Harris L.,110,167.0,0.459,3.2,1.36,3.59,1.34,0.0,0.082,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Baez S. vs Wolf J.J.,29,57.0,0.5364,2.38,1.57,2.45,1.62,0.0,0.073,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,De Jong J. vs Cachin P.,161,74.0,0.4662,1.36,3.2,1.35,3.55,0.0,0.068,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-14,Australian Open,1st Round,Hard,Fritz T. vs Diaz Acosta F.,12,90.0,0.8542,1.03,15.0,1.04,17.97,0.0,0.708,,no-bet baseline,0.0,,0,0,2024-01-13,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Medvedev D. vs Atmane T.,3,144.0,0.9529,1.01,23.0,1.02,29.45,0.0,0.906,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Tsitsipas S. vs Bergs Z.,7,129.0,0.9039,1.1,7.0,1.12,7.79,0.0,0.808,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Van Assche L. vs Duckworth J.,79,95.0,0.4437,1.73,2.1,1.93,1.98,0.0,0.113,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Mensik J. vs Shapovalov D.,142,114.0,0.3326,1.62,2.3,1.74,2.22,0.0,0.335,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Davidovich Fokina A. vs Lestienne C.,24,99.0,0.8595,1.17,5.0,1.25,4.46,0.0,0.719,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Shelton B. vs Bautista Agut R.,16,72.0,0.7207,1.33,3.4,1.45,2.98,0.0,0.441,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Korda S. vs Kopriva V.,26,132.0,0.7794,1.08,8.0,1.08,10.76,0.0,0.559,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Gaston H. vs Carballes Baena R.,97,63.0,0.4633,2.2,1.67,2.41,1.64,0.0,0.073,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Cobolli F. vs Jarry N.,100,18.0,0.2392,4.5,1.2,4.46,1.25,0.0,0.522,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Musetti L. vs Bonzi B.,28,106.0,0.666,1.36,3.2,1.32,3.73,0.0,0.332,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Ruusuvuori E. vs Kypson P.,53,183.0,0.8301,1.1,7.0,1.12,7.85,0.0,0.66,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Khachanov K. vs Altmaier D.,15,50.0,0.7685,1.22,4.33,1.22,4.95,0.0,0.537,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Popyrin A. vs Polmans M.,43,154.0,0.7338,1.17,5.0,1.2,5.18,0.0,0.468,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Mannarino A. vs Wawrinka S.,19,56.0,0.7661,1.4,3.0,1.49,2.84,0.0,0.532,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Borges N. vs Marterer M.,69,96.0,0.4213,2.0,1.8,2.24,1.73,0.0,0.157,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Zhang Zh. vs Coria F.,54,84.0,0.7483,1.05,11.0,1.08,10.71,0.0,0.497,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Thompson J. vs Vukic A.,47,64.0,0.7314,1.4,3.0,1.35,3.54,0.0,0.463,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Struff J.L. vs Hijikata R.,25,71.0,0.538,1.62,2.3,1.68,2.34,0.0,0.076,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Etcheverry T. vs Murray A.,32,44.0,0.4203,2.2,1.67,2.42,1.64,0.0,0.159,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Monfils G. vs Hanfmann Y.,76,52.0,0.8018,1.53,2.5,1.53,2.7,0.0,0.604,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Humbert U. vs Goffin D.,20,112.0,0.8394,1.36,3.2,1.42,3.12,0.0,0.679,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Eubanks C. vs Daniel T.,35,58.0,0.3424,2.2,1.67,2.53,1.59,0.0,0.315,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Grenier H. vs Muller A.,178,73.0,0.4126,3.2,1.36,3.19,1.41,0.0,0.175,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,De Minaur A. vs Raonic M.,10,319.0,0.644,1.11,6.5,1.1,8.66,0.0,0.288,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Kecmanovic M. vs Watanuki Y.,60,102.0,0.6113,1.3,3.5,1.33,3.67,0.0,0.223,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Auger-Aliassime F. vs Thiem D.,30,92.0,0.6058,1.44,2.75,1.45,2.97,0.0,0.212,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Kovacevic A. vs Tabilo A.,101,49.0,0.2674,2.2,1.67,2.5,1.6,0.0,0.465,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-15,Australian Open,1st Round,Hard,Hurkacz H. vs Jasika O.,9,343.0,0.911,1.02,19.0,1.03,20.95,0.0,0.822,,no-bet baseline,0.0,,0,0,2024-01-14,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Dimitrov G. vs Fucsovics M.,13,70.0,0.9063,1.17,5.0,1.15,6.57,0.0,0.813,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Fils A. vs Vesely J.,34,293.0,0.6811,1.08,8.0,1.11,8.44,0.0,0.362,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Ruud C. vs Ramos-Vinolas A.,11,85.0,0.7889,1.02,19.0,1.05,16.05,0.0,0.578,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Zeppieri G. vs Lajovic D.,133,51.0,0.3192,2.0,1.8,1.98,1.93,0.0,0.362,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Griekspoor T. vs Safiullin R.,31,36.0,0.4663,2.63,1.5,2.73,1.52,0.0,0.067,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Purcell M. vs Valkusz M.,45,214.0,0.4963,1.29,3.75,1.35,3.51,0.0,0.007,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Cazaux A. vs Djere L.,122,33.0,0.295,2.1,1.73,2.0,1.91,0.0,0.41,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Lehecka J. vs Zapata Miralles B.,23,78.0,0.8717,1.07,9.0,1.06,13.84,0.0,0.743,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Michelsen A. vs Mccabe J.,91,269.0,0.5193,1.17,5.0,1.19,5.48,0.0,0.039,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Norrie C. vs Varillas J. P.,22,81.0,0.6221,1.1,7.0,1.13,7.18,0.0,0.244,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Rune H. vs Nishioka Y.,8,61.0,0.7339,1.11,6.5,1.14,7.03,0.0,0.468,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Draper J. vs Giron M.,55,66.0,0.779,1.25,4.0,1.25,4.51,0.0,0.558,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Zverev A. vs Koepfer D.,6,62.0,0.8806,1.06,10.0,1.07,11.89,0.0,0.761,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Sonego L. vs Evans D.,46,38.0,0.5708,1.8,2.0,1.85,2.07,0.0,0.142,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Kokkinakis T. vs Ofner S.,80,37.0,0.3574,2.0,1.8,2.04,1.87,0.0,0.285,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Alcaraz C. vs Gasquet R.,2,131.0,0.9505,1.02,19.0,1.01,40.62,0.0,0.901,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Klein L. vs Kwon S.W.,163,697.0,0.2916,1.33,3.4,1.36,3.45,0.0,0.417,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Shang J. vs Mcdonald M.,140,42.0,0.3897,1.67,2.2,1.77,2.18,0.0,0.221,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Nagal S. vs Bublik A.,137,27.0,0.1509,5.0,1.17,5.18,1.2,0.0,0.698,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-16,Australian Open,1st Round,Hard,Paul T. vs Barrere G.,14,83.0,0.8035,1.11,6.5,1.16,6.31,0.0,0.607,,no-bet baseline,0.0,,0,0,2024-01-15,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Khachanov K. vs Kovacevic A.,15,101.0,0.7933,1.14,5.5,1.17,6.02,0.0,0.587,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Marozsan F. vs Cerundolo F.,67,21.0,0.5096,1.57,2.38,1.54,2.66,0.0,0.019,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Sinner J. vs De Jong J.,4,161.0,0.9713,1.02,21.0,1.02,27.16,0.0,0.943,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,De Minaur A. vs Arnaldi M.,10,41.0,0.7637,1.17,5.0,1.2,5.24,0.0,0.527,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Baez S. vs Galan D.E.,29,87.0,0.6828,1.4,3.0,1.44,2.97,0.0,0.366,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Cobolli F. vs Kotov P.,100,65.0,0.3225,2.5,1.53,2.52,1.6,0.0,0.355,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Van Assche L. vs Musetti L.,79,28.0,0.305,2.75,1.44,2.75,1.51,0.0,0.39,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Fritz T. vs Gaston H.,12,97.0,0.8189,1.11,6.5,1.14,6.86,0.0,0.638,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Shelton B. vs O Connell C.,16,68.0,0.7328,1.25,4.0,1.28,4.16,0.0,0.466,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Machac T. vs Tiafoe F.,75,17.0,0.2778,2.75,1.44,2.78,1.51,0.0,0.444,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Etcheverry T. vs Monfils G.,32,76.0,0.2593,2.38,1.57,2.64,1.55,0.0,0.481,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Tsitsipas S. vs Thompson J.,7,47.0,0.6889,1.2,4.5,1.25,4.4,0.0,0.378,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Korda S. vs Halys Q.,26,110.0,0.7814,1.25,4.0,1.31,3.85,0.0,0.563,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Rublev A. vs Eubanks C.,5,35.0,0.9111,1.07,9.0,1.09,9.56,0.0,0.822,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Djokovic N. vs Popyrin A.,1,43.0,0.9787,1.02,19.0,1.04,19.56,0.0,0.957,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-17,Australian Open,2nd Round,Hard,Mannarino A. vs Munar J.,19,82.0,0.8401,1.33,3.4,1.34,3.56,0.0,0.68,,no-bet baseline,0.0,,0,0,2024-01-16,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Alcaraz C. vs Sonego L.,2,46.0,0.8729,1.04,13.0,1.05,15.2,0.0,0.746,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Zverev A. vs Klein L.,6,163.0,0.9141,1.06,10.0,1.07,12.1,0.0,0.828,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Ruud C. vs Purcell M.,11,45.0,0.7264,1.17,5.0,1.18,5.62,0.0,0.453,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Dimitrov G. vs Kokkinakis T.,13,80.0,0.9187,1.13,6.0,1.15,6.58,0.0,0.837,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Michelsen A. vs Lehecka J.,91,23.0,0.2262,4.33,1.22,4.11,1.28,0.0,0.548,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Norrie C. vs Zeppieri G.,22,133.0,0.6734,1.3,3.5,1.41,3.19,0.0,0.347,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Kecmanovic M. vs Struff J.L.,60,25.0,0.5019,1.5,2.63,1.55,2.64,0.0,0.004,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Paul T. vs Draper J.,14,55.0,0.4263,1.91,1.91,2.04,1.87,0.0,0.147,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Borges N. vs Davidovich Fokina A.,69,24.0,0.18,4.5,1.2,4.48,1.25,0.0,0.64,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Griekspoor T. vs Fils A.,31,34.0,0.5809,2.38,1.57,2.4,1.65,0.0,0.162,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Humbert U. vs Zhang Zh.,20,54.0,0.7119,1.4,3.0,1.41,3.15,0.0,0.424,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Cazaux A. vs Rune H.,122,8.0,0.1218,5.5,1.14,5.66,1.18,0.0,0.756,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Medvedev D. vs Ruusuvuori E.,3,53.0,0.8162,1.1,7.0,1.13,7.3,0.0,0.632,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Hurkacz H. vs Mensik J.,9,142.0,0.8602,1.25,4.0,1.26,4.38,0.0,0.72,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Shang J. vs Nagal S.,140,137.0,0.7214,1.4,3.0,1.48,2.86,0.0,0.443,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-18,Australian Open,2nd Round,Hard,Auger-Aliassime F. vs Grenier H.,30,178.0,0.8005,1.13,6.0,1.11,8.12,0.0,0.601,,no-bet baseline,0.0,,0,0,2024-01-17,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,Rublev A. vs Korda S.,5,26.0,0.732,1.36,3.2,1.39,3.26,0.0,0.464,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,De Minaur A. vs Cobolli F.,10,100.0,0.8529,1.07,9.0,1.06,13.01,0.0,0.706,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,Djokovic N. vs Etcheverry T.,1,32.0,0.978,1.05,11.0,1.06,13.85,0.0,0.956,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,Mannarino A. vs Shelton B.,19,16.0,0.5353,3.2,1.36,3.23,1.4,0.0,0.071,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,Fritz T. vs Marozsan F.,12,67.0,0.6514,1.3,3.5,1.32,3.68,0.0,0.303,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,Sinner J. vs Baez S.,4,29.0,0.9506,1.03,17.0,1.02,27.15,0.0,0.901,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,Khachanov K. vs Machac T.,15,75.0,0.7399,1.62,2.3,1.68,2.34,0.0,0.48,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-19,Australian Open,3rd Round,Hard,Tsitsipas S. vs Van Assche L.,7,79.0,0.8317,1.2,4.5,1.21,5.03,0.0,0.663,,no-bet baseline,0.0,,0,0,2024-01-18,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Medvedev D. vs Auger-Aliassime F.,3,30.0,0.8337,1.17,5.0,1.22,4.86,0.0,0.667,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Zverev A. vs Michelsen A.,6,91.0,0.8959,1.17,5.0,1.18,5.96,0.0,0.792,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Borges N. vs Dimitrov G.,69,13.0,0.0581,10.0,1.06,9.79,1.09,0.0,0.884,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Norrie C. vs Ruud C.,22,11.0,0.4176,3.2,1.36,3.05,1.43,0.0,0.165,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Alcaraz C. vs Shang J.,2,140.0,0.9124,1.03,15.0,1.03,20.85,0.0,0.825,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Hurkacz H. vs Humbert U.,9,20.0,0.6089,1.57,2.38,1.68,2.34,0.0,0.218,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Kecmanovic M. vs Paul T.,60,14.0,0.3021,3.2,1.36,3.38,1.37,0.0,0.396,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-20,Australian Open,3rd Round,Hard,Cazaux A. vs Griekspoor T.,122,31.0,0.2075,2.3,1.62,2.22,1.74,0.0,0.585,,no-bet baseline,0.0,,0,0,2024-01-19,1000000.0,0.0,1000000.0
2024-01-21,Australian Open,4th Round,Hard,Rublev A. vs De Minaur A.,5,10.0,0.5936,1.73,2.1,1.85,2.06,0.0,0.187,,no-bet baseline,0.0,,0,0,2024-01-20,1000000.0,0.0,1000000.0
2024-01-21,Australian Open,4th Round,Hard,Sinner J. vs Khachanov K.,4,15.0,0.8666,1.08,8.0,1.13,7.23,0.0,0.733,,no-bet baseline,0.0,,0,0,2024-01-20,1000000.0,0.0,1000000.0
2024-01-21,Australian Open,4th Round,Hard,Djokovic N. vs Mannarino A.,1,19.0,0.929,1.02,19.0,1.05,15.74,0.0,0.858,,no-bet baseline,0.0,,0,0,2024-01-20,1000000.0,0.0,1000000.0
2024-01-21,Australian Open,4th Round,Hard,Fritz T. vs Tsitsipas S.,12,7.0,0.4461,2.2,1.67,2.22,1.74,0.0,0.108,,no-bet baseline,0.0,,0,0,2024-01-20,1000000.0,0.0,1000000.0
2024-01-22,Australian Open,4th Round,Hard,Alcaraz C. vs Kecmanovic M.,2,60.0,0.8753,1.05,11.0,1.06,13.28,0.0,0.751,,no-bet baseline,0.0,,0,0,2024-01-21,1000000.0,0.0,1000000.0
2024-01-22,Australian Open,4th Round,Hard,Zverev A. vs Norrie C.,6,22.0,0.8264,1.25,4.0,1.25,4.46,0.0,0.653,,no-bet baseline,0.0,,0,0,2024-01-21,1000000.0,0.0,1000000.0
2024-01-22,Australian Open,4th Round,Hard,Medvedev D. vs Borges N.,3,69.0,0.9313,1.04,13.0,1.07,10.92,0.0,0.863,,no-bet baseline,0.0,,0,0,2024-01-21,1000000.0,0.0,1000000.0
2024-01-22,Australian Open,4th Round,Hard,Hurkacz H. vs Cazaux A.,9,122.0,0.882,1.33,3.4,1.41,3.17,0.0,0.764,,no-bet baseline,0.0,,0,0,2024-01-21,1000000.0,0.0,1000000.0
2024-01-23,Australian Open,Quarterfinals,Hard,Djokovic N. vs Fritz T.,1,12.0,0.9303,1.1,7.0,1.11,8.55,0.0,0.861,,no-bet baseline,0.0,,0,0,2024-01-22,1000000.0,0.0,1000000.0
2024-01-23,Australian Open,Quarterfinals,Hard,Sinner J. vs Rublev A.,4,5.0,0.7067,1.2,4.5,1.22,4.85,0.0,0.413,,no-bet baseline,0.0,,0,0,2024-01-22,1000000.0,0.0,1000000.0
2024-01-24,Australian Open,Quarterfinals,Hard,Medvedev D. vs Hurkacz H.,3,9.0,0.646,1.4,3.0,1.42,3.14,0.0,0.292,,no-bet baseline,0.0,,0,0,2024-01-23,1000000.0,0.0,1000000.0
